ml_aspect_ratio,ml_solidity,ml_extent,ml_circularity,ml_rectangularity,ml_mean_sin_h,ml_mean_cos_h,ml_circ_var_h,ml_mean_s,ml_mean_v,ml_std_s,ml_std_v,ml_max_s,ml_max_v,ml_skew_s,ml_skew_v,ml_edge_density,ml_feature_vector,class,image_name
0.5375,0.7687480653966289,0.6617974806201551,0.1993687813807312,0.6657595671917013,0.06809804770180512,0.31127539538095833,0.6813627205263495,50.14979713858638,202.36621823617338,71.62670213059745,38.29625053423342,251.0,255.0,1.4677559937499112,-0.3372664645610312,14.2640625,"[ 5.37500000e-01  7.68748065e-01  6.61797481e-01  1.99368781e-01
  6.65759567e-01  6.80980477e-02  3.11275395e-01  6.81362721e-01
  5.01497971e+01  2.02366218e+02  7.16267021e+01  3.82962505e+01
  2.51000000e+02  2.55000000e+02  1.46775599e+00 -3.37266465e-01
  1.42640625e+01]",LATA,undist_1764002186.png
0.54375,0.7670943157149379,0.6571918901660281,0.1934730536686295,0.6610968363577967,0.07644599401850329,0.32601554617749295,0.6651416324012702,50.51710088988957,201.86919695507666,71.50134451040896,38.790661087625324,255.0,255.0,1.461766604418271,-0.37994765838199684,13.965234375,"[ 5.43750000e-01  7.67094316e-01  6.57191890e-01  1.93473054e-01
  6.61096836e-01  7.64459940e-02  3.26015546e-01  6.65141632e-01
  5.05171009e+01  2.01869197e+02  7.15013445e+01  3.87906611e+01
  2.55000000e+02  2.55000000e+02  1.46176660e+00 -3.79947658e-01
  1.39652344e+01]",LATA,undist_1764002188.png
0.54375,0.7670240199210061,0.6564734993614304,0.19152084787351253,0.6603741769712542,0.07771191522223228,0.31734589521252415,0.6732775505482584,50.634580340872546,202.06163575945976,71.74510872857223,38.78062562042352,254.0,255.0,1.4624451574322253,-0.3848015597700411,14.2541015625,"[ 5.43750000e-01  7.67024020e-01  6.56473499e-01  1.91520848e-01
  6.60374177e-01  7.77119152e-02  3.17345895e-01  6.73277551e-01
  5.06345803e+01  2.02061636e+02  7.17451087e+01  3.87806256e+01
  2.54000000e+02  2.55000000e+02  1.46244516e+00 -3.84801560e-01
  1.42541016e+01]",LATA,undist_1764002190.png
0.54375,0.7666668220356758,0.6564615261813538,0.19103531787176284,0.6603621326481451,0.06577554644768514,0.3193868227343284,0.673910495343961,50.52382485511912,202.05666452028333,71.4605922819688,38.82306145838631,255.0,255.0,1.4600234208866645,-0.38941844077290017,13.6763671875,"[ 5.43750000e-01  7.66666822e-01  6.56461526e-01  1.91035318e-01
  6.60362133e-01  6.57755464e-02  3.19386823e-01  6.73910495e-01
  5.05238249e+01  2.02056665e+02  7.14605923e+01  3.88230615e+01
  2.55000000e+02  2.55000000e+02  1.46002342e+00 -3.89418441e-01
  1.36763672e+01]",LATA,undist_1764002192.png
1.3270833333333334,0.3886598423898319,0.3237293956043956,0.08271496660530683,0.3249153109859377,0.07733058162462274,0.3298198657471217,0.6612358302655788,50.29294659103072,200.4725462913411,71.06467079356213,39.708426646671846,255.0,255.0,1.4742371461617758,-0.3234996530977219,15.0908203125,"[ 1.32708333e+00  3.88659842e-01  3.23729396e-01  8.27149666e-02
  3.24915311e-01  7.73305816e-02  3.29819866e-01  6.61235830e-01
  5.02929466e+01  2.00472546e+02  7.10646708e+01  3.97084266e+01
  2.55000000e+02  2.55000000e+02  1.47423715e+00 -3.23499653e-01
  1.50908203e+01]",LATA,undist_1764002193.png
1.3270833333333334,0.39032827405317644,0.32512100994243853,0.0828511848900652,0.3263120232139809,0.06335429510693116,0.31926743340705677,0.6745073568529919,50.00986172151356,201.96044592132063,70.80924592048258,39.0591109718809,252.0,255.0,1.4731141894241264,-0.37728330732697873,14.025,"[ 1.32708333e+00  3.90328274e-01  3.25121010e-01  8.28511849e-02
  3.26312023e-01  6.33542951e-02  3.19267433e-01  6.74507357e-01
  5.00098617e+01  2.01960446e+02  7.08092459e+01  3.90591110e+01
  2.52000000e+02  2.55000000e+02  1.47311419e+00 -3.77283307e-01
  1.40250000e+01]",LATA,undist_1764002194.png
0.54375,0.7678527355955724,0.6580898786717753,0.18850103731472556,0.6620001605909748,0.07172208583724313,0.3125167561997682,0.6793587978714054,50.322190078217076,202.3332261866495,70.98467272866193,38.85948728589358,253.0,255.0,1.4597758767305704,-0.3973596977787402,14.22421875,"[ 5.43750000e-01  7.67852736e-01  6.58089879e-01  1.88501037e-01
  6.62000161e-01  7.17220858e-02  3.12516756e-01  6.79358798e-01
  5.03221901e+01  2.02333226e+02  7.09846727e+01  3.88594873e+01
  2.53000000e+02  2.55000000e+02  1.45977588e+00 -3.97359698e-01
  1.42242188e+01]",LATA,undist_1764002195.png
0.54375,0.7676806260772349,0.6577187100893997,0.1875275592290118,0.6616267865745945,0.06546361335986177,0.3129129971547725,0.6803126082209182,50.59997855687788,202.11772274043102,71.68658519741014,38.80751246249145,255.0,255.0,1.458372731381071,-0.39824852510742126,13.9453125,"[ 5.43750000e-01  7.67680626e-01  6.57718710e-01  1.87527559e-01
  6.61626787e-01  6.54636134e-02  3.12912997e-01  6.80312608e-01
  5.05999786e+01  2.02117723e+02  7.16865852e+01  3.88075125e+01
  2.55000000e+02  2.55000000e+02  1.45837273e+00 -3.98248525e-01
  1.39453125e+01]",LATA,undist_1764002197.png
0.5375,0.7667533441094478,0.6607396640826874,0.1986155135326185,0.6646954176583836,0.07566943256368686,0.3144770073724801,0.6765472968261647,49.86803364879075,199.40862250262882,71.72520978307269,39.84126507836651,254.0,255.0,1.4956726026984681,-0.30738242834657364,15.02109375,"[ 5.37500000e-01  7.66753344e-01  6.60739664e-01  1.98615514e-01
  6.64695418e-01  7.56694326e-02  3.14477007e-01  6.76547297e-01
  4.98680336e+01  1.99408623e+02  7.17252098e+01  3.98412651e+01
  2.54000000e+02  2.55000000e+02  1.49567260e+00 -3.07382428e-01
  1.50210938e+01]",LATA,undist_1764002199.png
0.54375,0.7613342390798608,0.6530531609195402,0.17460826961959955,0.6569337532598496,0.06754783338230486,0.3267936903467838,0.6662982981087552,49.27855329949239,202.07836294416245,70.78801548030368,38.89369396592424,252.0,255.0,1.5066048503743545,-0.32671463603625256,14.0748046875,"[ 5.43750000e-01  7.61334239e-01  6.53053161e-01  1.74608270e-01
  6.56933753e-01  6.75478334e-02  3.26793690e-01  6.66298298e-01
  4.92785533e+01  2.02078363e+02  7.07880155e+01  3.88936940e+01
  2.52000000e+02  2.55000000e+02  1.50660485e+00 -3.26714636e-01
  1.40748047e+01]",LATA,undist_1764002201.png
0.6145833333333334,0.71970603840268,0.579569209039548,0.16585194651027277,0.5827546049735134,0.07403732577552069,0.3163298202606826,0.6751214368504035,48.99267552579261,200.0005231767291,70.67148115871613,40.077137349068074,252.0,255.0,1.5121017293118746,-0.29243266064335255,15.319921875,"[ 6.14583333e-01  7.19706038e-01  5.79569209e-01  1.65851947e-01
  5.82754605e-01  7.40373258e-02  3.16329820e-01  6.75121437e-01
  4.89926755e+01  2.00000523e+02  7.06714812e+01  4.00771373e+01
  2.52000000e+02  2.55000000e+02  1.51210173e+00 -2.92432661e-01
  1.53199219e+01]",LATA,undist_1764002203.png
0.54375,0.765946405864313,0.6538912835249042,0.1912729119099933,0.6577766179540709,0.07051512977120868,0.31660352296931227,0.6756388212451585,49.15068349106204,201.5080967402734,70.7428059386042,39.38113646412713,252.0,255.0,1.5113637119586087,-0.32405754414230253,14.4931640625,"[ 5.43750000e-01  7.65946406e-01  6.53891284e-01  1.91272912e-01
  6.57776618e-01  7.05151298e-02  3.16603523e-01  6.75638821e-01
  4.91506835e+01  2.01508097e+02  7.07428059e+01  3.93811365e+01
  2.52000000e+02  2.55000000e+02  1.51136371e+00 -3.24057544e-01
  1.44931641e+01]",LATA,undist_1764002204.png
0.6145833333333334,0.7186046409672993,0.5787888418079096,0.16117177319792655,0.5819699487310582,0.07765346811945253,0.31727543679245923,0.6733598862619219,49.39073957678609,199.8027446050702,70.9025237611073,39.94907659421291,254.0,255.0,1.5007491757147724,-0.2917493843521133,14.961328125,"[ 6.14583333e-01  7.18604641e-01  5.78788842e-01  1.61171773e-01
  5.81969949e-01  7.76534681e-02  3.17275437e-01  6.73359886e-01
  4.93907396e+01  1.99802745e+02  7.09025238e+01  3.99490766e+01
  2.54000000e+02  2.55000000e+02  1.50074918e+00 -2.91749384e-01
  1.49613281e+01]",LATA,undist_1764002205.png
0.54375,0.7615948606940857,0.6529454022988506,0.18312164919493293,0.6568251164284568,0.08151445031828142,0.3199513776866857,0.6698280906947114,49.466736731476615,200.95438780872306,71.25817280130109,39.29925101382878,254.0,255.0,1.5024911285732554,-0.31099964946620645,14.2740234375,"[ 5.43750000e-01  7.61594861e-01  6.52945402e-01  1.83121649e-01
  6.56825116e-01  8.15144503e-02  3.19951378e-01  6.69828091e-01
  4.94667367e+01  2.00954388e+02  7.12581728e+01  3.92992510e+01
  2.54000000e+02  2.55000000e+02  1.50249113e+00 -3.10999649e-01
  1.42740234e+01]",LATA,undist_1764002208.png
0.54375,0.7652611088548742,0.6542744252873564,0.19141815637237522,0.6581620362935603,0.08483514723256257,0.32134539270999923,0.6676449735269313,49.3813319349764,201.0018877818563,71.11050617026088,39.114635236337406,255.0,255.0,1.496915745765168,-0.31986812225826544,14.3337890625,"[ 5.43750000e-01  7.65261109e-01  6.54274425e-01  1.91418156e-01
  6.58162036e-01  8.48351472e-02  3.21345393e-01  6.67644974e-01
  4.93813319e+01  2.01001888e+02  7.11105062e+01  3.91146352e+01
  2.55000000e+02  2.55000000e+02  1.49691575e+00 -3.19868122e-01
  1.43337891e+01]",LATA,undist_1764002210.png
0.47291666666666665,0.8077897434878499,0.7462417400881057,0.20071479824282018,0.7511085040737525,0.08403335558567804,0.32886408705536135,0.6605693110431154,50.27634708863378,200.1396214706795,71.11078961513208,39.44416990059788,255.0,255.0,1.4847822058415623,-0.3032111402277559,15.2501953125,"[ 4.72916667e-01  8.07789743e-01  7.46241740e-01  2.00714798e-01
  7.51108504e-01  8.40333556e-02  3.28864087e-01  6.60569311e-01
  5.02763471e+01  2.00139621e+02  7.11107896e+01  3.94441699e+01
  2.55000000e+02  2.55000000e+02  1.48478221e+00 -3.03211140e-01
  1.52501953e+01]",LATA,undist_1764002212.png
0.54375,0.7631913184781187,0.6523068326947637,0.19443944307390246,0.6561827525293078,0.08451877426611668,0.31819907884567034,0.6707674424032763,49.25476639430128,200.72313010685104,70.82944018198734,39.47088400779809,250.0,255.0,1.4981636025393246,-0.30507484936770135,14.841796875,"[ 5.43750000e-01  7.63191318e-01  6.52306833e-01  1.94439443e-01
  6.56182753e-01  8.45187743e-02  3.18199079e-01  6.70767442e-01
  4.92547664e+01  2.00723130e+02  7.08294402e+01  3.94708840e+01
  2.50000000e+02  2.55000000e+02  1.49816360e+00 -3.05074849e-01
  1.48417969e+01]",LATA,undist_1764002214.png
1.3270833333333334,0.4047947092863048,0.3170918367346939,0.09791819613760294,0.3182534367983614,0.072440099442349,0.3103302120537509,0.6813271136093574,48.22221051522495,199.8744073332631,70.67531345780812,39.67201999032656,255.0,255.0,1.5551963059270766,-0.2958676703562865,14.7521484375,"[ 1.32708333e+00  4.04794709e-01  3.17091837e-01  9.79181961e-02
  3.18253437e-01  7.24400994e-02  3.10330212e-01  6.81327114e-01
  4.82222105e+01  1.99874407e+02  7.06753135e+01  3.96720200e+01
  2.55000000e+02  2.55000000e+02  1.55519631e+00 -2.95867670e-01
  1.47521484e+01]",LATA,undist_1764002219.png
1.3270833333333334,0.4031831232055923,0.3169054160125589,0.09499396012539409,0.3180663331626423,0.07645650091599218,0.322923600087589,0.6681487561785457,48.3176532769556,200.37896405919662,70.63971540414589,39.44444324545271,253.0,255.0,1.5386037674808433,-0.31068673694286414,14.8119140625,"[ 1.32708333e+00  4.03183123e-01  3.16905416e-01  9.49939601e-02
  3.18066333e-01  7.64565009e-02  3.22923600e-01  6.68148756e-01
  4.83176533e+01  2.00378964e+02  7.06397154e+01  3.94444432e+01
  2.53000000e+02  2.55000000e+02  1.53860377e+00 -3.10686737e-01
  1.48119141e+01]",LATA,undist_1764002220.png
0.54375,0.7625821231183272,0.6536518199233716,0.19141959590963714,0.6575357314918902,0.07218130132160781,0.31841864648825885,0.6735025655661357,48.4674223964403,199.62305328954338,70.72537288543303,39.975123135660496,255.0,255.0,1.5433170869726163,-0.28461514604376087,15.200390625,"[ 5.43750000e-01  7.62582123e-01  6.53651820e-01  1.91419596e-01
  6.57535731e-01  7.21813013e-02  3.18418646e-01  6.73502566e-01
  4.84674224e+01  1.99623053e+02  7.07253729e+01  3.99751231e+01
  2.55000000e+02  2.55000000e+02  1.54331709e+00 -2.84615146e-01
  1.52003906e+01]",LATA,undist_1764002222.png
0.54375,0.7585748966725533,0.6497325989782886,0.18082431065967935,0.653593223060864,0.07913593072510432,0.3072635641299501,0.6827092920150852,48.74866424449669,200.6313314810857,71.04855737941473,39.674889105857105,254.0,255.0,1.5462002920734443,-0.3296183412630855,14.562890625,"[ 5.43750000e-01  7.58574897e-01  6.49732599e-01  1.80824311e-01
  6.53593223e-01  7.91359307e-02  3.07263564e-01  6.82709292e-01
  4.87486642e+01  2.00631331e+02  7.10485574e+01  3.96748891e+01
  2.54000000e+02  2.55000000e+02  1.54620029e+00 -3.29618341e-01
  1.45628906e+01]",LATA,undist_1764002223.png
0.54375,0.7583865424112445,0.649904214559387,0.18298280257376126,0.6537658583587602,0.07488618647870275,0.3108818278774732,0.6802259362772491,48.73929712460064,200.28935037273695,70.88933898117973,39.86250441527013,253.0,255.0,1.5285124856788248,-0.3205880753899937,14.5728515625,"[ 5.43750000e-01  7.58386542e-01  6.49904215e-01  1.82982803e-01
  6.53765858e-01  7.48861865e-02  3.10881828e-01  6.80225936e-01
  4.87392971e+01  2.00289350e+02  7.08893390e+01  3.98625044e+01
  2.53000000e+02  2.55000000e+02  1.52851249e+00 -3.20588075e-01
  1.45728516e+01]",LATA,undist_1764002226.png
1.3270833333333334,0.34339678196817036,0.3394721350078493,0.05472153506938126,0.3407157206444243,0.07598273369447367,0.291177994743988,0.6990714363128432,48.37921199957748,199.77342347100455,70.65286295937585,39.87429147276187,254.0,255.0,1.5354091507177594,-0.2909343556299042,14.5130859375,"[ 1.32708333e+00  3.43396782e-01  3.39472135e-01  5.47215351e-02
  3.40715721e-01  7.59827337e-02  2.91177995e-01  6.99071436e-01
  4.83792120e+01  1.99773423e+02  7.06528630e+01  3.98742915e+01
  2.54000000e+02  2.55000000e+02  1.53540915e+00 -2.90934356e-01
  1.45130859e+01]",LATA,undist_1764002229.png
1.3270833333333334,0.3899342230092973,0.32261904761904764,0.08263263452938452,0.32380089547143553,0.07290377311437742,0.3193201764996834,0.6724632306837879,48.672870360523234,200.48080399872381,70.8766123436229,39.833033540067255,254.0,255.0,1.5441457421288662,-0.3348273405808135,14.5728515625,"[ 1.32708333e+00  3.89934223e-01  3.22619048e-01  8.26326345e-02
  3.23800895e-01  7.29037731e-02  3.19320176e-01  6.72463231e-01
  4.86728704e+01  2.00480804e+02  7.08766123e+01  3.98330335e+01
  2.54000000e+02  2.55000000e+02  1.54414574e+00 -3.34827341e-01
  1.45728516e+01]",LATA,undist_1764002236.png
1.3270833333333334,0.3894054340329583,0.3222331240188383,0.07864967459772271,0.3234135581202978,0.07117717588646183,0.3171647756805254,0.6749466423805927,48.55403965039437,200.49083351097846,70.40387955833056,39.80184706263402,251.0,255.0,1.5315140236156033,-0.3384408887972189,14.283984375,"[ 1.32708333e+00  3.89405434e-01  3.22233124e-01  7.86496746e-02
  3.23413558e-01  7.11771759e-02  3.17164776e-01  6.74946642e-01
  4.85540397e+01  2.00490834e+02  7.04038796e+01  3.98018471e+01
  2.51000000e+02  2.55000000e+02  1.53151402e+00 -3.38440889e-01
  1.42839844e+01]",LATA,undist_1764002238.png
0.5375,0.7624991211830049,0.656827357881137,0.17065653040703746,0.6607596890408844,0.06898407551894357,0.32243324037877935,0.6702698115483463,48.60296312086975,200.63259432956727,70.61637304582572,39.65989302772492,254.0,255.0,1.537406124296856,-0.32840570289712845,15.041015625,"[ 5.37500000e-01  7.62499121e-01  6.56827358e-01  1.70656530e-01
  6.60759689e-01  6.89840755e-02  3.22433240e-01  6.70269812e-01
  4.86029631e+01  2.00632594e+02  7.06163730e+01  3.96598930e+01
  2.54000000e+02  2.55000000e+02  1.53740612e+00 -3.28405703e-01
  1.50410156e+01]",LATA,undist_1764002239.png
